time_interval_hour,total_instruction_activity
2022-06-03 21:00:00.000000 UTC,15781871
2022-06-03 22:00:00.000000 UTC,15888302
2022-06-03 23:00:00.000000 UTC,15957649
2022-06-04 00:00:00.000000 UTC,15158053
2022-06-04 01:00:00.000000 UTC,15916907
2022-06-04 02:00:00.000000 UTC,15527619
2022-06-04 03:00:00.000000 UTC,16047101
2022-06-04 04:00:00.000000 UTC,16122944
2022-06-04 05:00:00.000000 UTC,15588132
2022-06-04 06:00:00.000000 UTC,15280496
2022-06-04 07:00:00.000000 UTC,15104896
2022-06-04 08:00:00.000000 UTC,15506088
2022-06-04 09:00:00.000000 UTC,15262332
2022-06-04 10:00:00.000000 UTC,15581041
2022-06-04 11:00:00.000000 UTC,15925298
2022-06-04 12:00:00.000000 UTC,15344710
2022-06-04 13:00:00.000000 UTC,14956727
2022-06-04 14:00:00.000000 UTC,15247697
2022-06-04 15:00:00.000000 UTC,15536654
2022-06-04 16:00:00.000000 UTC,15308425
2022-06-04 17:00:00.000000 UTC,15873220
2022-06-04 18:00:00.000000 UTC,15156839
2022-06-04 19:00:00.000000 UTC,15282844
2022-06-04 20:00:00.000000 UTC,15481172
2022-06-04 21:00:00.000000 UTC,14792378
2022-06-04 22:00:00.000000 UTC,15600745
2022-06-04 23:00:00.000000 UTC,15752265
2022-06-05 00:00:00.000000 UTC,14801154
2022-06-05 01:00:00.000000 UTC,15418843
2022-06-05 02:00:00.000000 UTC,15828904
2022-06-05 03:00:00.000000 UTC,14828062
2022-06-05 04:00:00.000000 UTC,15779083
2022-06-05 05:00:00.000000 UTC,15373777
2022-06-05 06:00:00.000000 UTC,15746164
2022-06-05 07:00:00.000000 UTC,15482108
2022-06-05 08:00:00.000000 UTC,15305458
2022-06-05 09:00:00.000000 UTC,15723950
2022-06-05 10:00:00.000000 UTC,15250241
2022-06-05 11:00:00.000000 UTC,15177555
2022-06-05 12:00:00.000000 UTC,12371606
2022-06-05 13:00:00.000000 UTC,12348564
2022-06-05 14:00:00.000000 UTC,12865207
2022-06-05 15:00:00.000000 UTC,12197926
2022-06-05 16:00:00.000000 UTC,12521152
2022-06-05 17:00:00.000000 UTC,13118191
2022-06-05 18:00:00.000000 UTC,13263724
2022-06-05 19:00:00.000000 UTC,13669666
2022-06-05 20:00:00.000000 UTC,13409908
2022-06-05 21:00:00.000000 UTC,13408326
2022-06-06 02:00:00.000000 UTC,6504989
2022-06-06 03:00:00.000000 UTC,12337580
2022-06-06 04:00:00.000000 UTC,12300289
2022-06-06 05:00:00.000000 UTC,12893429
2022-06-06 06:00:00.000000 UTC,12030813
2022-06-06 07:00:00.000000 UTC,12440290
2022-06-06 08:00:00.000000 UTC,12461324
2022-06-06 09:00:00.000000 UTC,12529247
2022-06-06 10:00:00.000000 UTC,12281870
2022-06-06 11:00:00.000000 UTC,12612571
2022-06-06 12:00:00.000000 UTC,12219626
2022-06-06 13:00:00.000000 UTC,12528666
2022-06-06 14:00:00.000000 UTC,12541052
2022-06-06 15:00:00.000000 UTC,12554771
2022-06-06 16:00:00.000000 UTC,13930269
2022-06-06 17:00:00.000000 UTC,14639107
2022-06-06 18:00:00.000000 UTC,13979098
2022-06-06 19:00:00.000000 UTC,12665866
2022-06-06 20:00:00.000000 UTC,8477709
2022-06-06 21:00:00.000000 UTC,12913148
2022-06-06 22:00:00.000000 UTC,15112702
2022-06-06 23:00:00.000000 UTC,15945295
2022-06-07 00:00:00.000000 UTC,12531659
2022-06-07 01:00:00.000000 UTC,13485286
2022-06-07 02:00:00.000000 UTC,13332797
2022-06-07 03:00:00.000000 UTC,13888295
2022-06-07 04:00:00.000000 UTC,15919405
2022-06-07 05:00:00.000000 UTC,16555763
2022-06-07 06:00:00.000000 UTC,16403165
2022-06-07 07:00:00.000000 UTC,16073056
2022-06-07 08:00:00.000000 UTC,16490833
2022-06-07 09:00:00.000000 UTC,16278419
2022-06-07 10:00:00.000000 UTC,16676735
2022-06-07 11:00:00.000000 UTC,14913595
2022-06-07 12:00:00.000000 UTC,15530496
2022-06-07 13:00:00.000000 UTC,15156347
2022-06-07 14:00:00.000000 UTC,15753930
2022-06-07 15:00:00.000000 UTC,14214492
2022-06-07 16:00:00.000000 UTC,15315520
2022-06-07 17:00:00.000000 UTC,16506186
2022-06-07 18:00:00.000000 UTC,15890807
2022-06-07 19:00:00.000000 UTC,14388767
2022-06-07 20:00:00.000000 UTC,13175458
2022-06-07 21:00:00.000000 UTC,11489790
2022-06-07 22:00:00.000000 UTC,13344219
2022-06-07 23:00:00.000000 UTC,13752347
2022-06-08 00:00:00.000000 UTC,14673500
2022-06-08 01:00:00.000000 UTC,14122043
2022-06-08 02:00:00.000000 UTC,14213415
2022-06-08 03:00:00.000000 UTC,13601514
2022-06-08 04:00:00.000000 UTC,15110958
2022-06-08 05:00:00.000000 UTC,15334987
2022-06-08 06:00:00.000000 UTC,15307620
2022-06-08 07:00:00.000000 UTC,16304826
2022-06-08 08:00:00.000000 UTC,15151246
2022-06-08 09:00:00.000000 UTC,13246785
2022-06-08 10:00:00.000000 UTC,15699838
2022-06-08 11:00:00.000000 UTC,15297802
2022-06-08 12:00:00.000000 UTC,14720742
2022-06-08 13:00:00.000000 UTC,14195447
2022-06-08 14:00:00.000000 UTC,13727533
2022-06-08 15:00:00.000000 UTC,14521892
2022-06-08 16:00:00.000000 UTC,14022046
2022-06-08 17:00:00.000000 UTC,13826159
2022-06-08 18:00:00.000000 UTC,12804212
2022-06-08 19:00:00.000000 UTC,14331359
2022-06-08 20:00:00.000000 UTC,15286549
2022-06-08 21:00:00.000000 UTC,15129838
2022-06-08 22:00:00.000000 UTC,14887679
2022-06-08 23:00:00.000000 UTC,14690385
2022-06-09 00:00:00.000000 UTC,14128297
2022-06-09 01:00:00.000000 UTC,12269085
2022-06-09 02:00:00.000000 UTC,11479030
2022-06-09 03:00:00.000000 UTC,11412492
2022-06-09 04:00:00.000000 UTC,11300653
2022-06-09 05:00:00.000000 UTC,11685469
2022-06-09 06:00:00.000000 UTC,11564001
2022-06-09 07:00:00.000000 UTC,11903632
2022-06-09 08:00:00.000000 UTC,11932475
2022-06-09 09:00:00.000000 UTC,11914013
2022-06-09 10:00:00.000000 UTC,13113480
2022-06-09 11:00:00.000000 UTC,14355357
2022-06-09 12:00:00.000000 UTC,13877914
2022-06-09 13:00:00.000000 UTC,12945798
2022-06-09 14:00:00.000000 UTC,14147492
2022-06-09 15:00:00.000000 UTC,13654600
2022-06-09 16:00:00.000000 UTC,13992282
2022-06-09 17:00:00.000000 UTC,13966515
2022-06-09 18:00:00.000000 UTC,12670938
2022-06-09 19:00:00.000000 UTC,13638722
2022-06-09 20:00:00.000000 UTC,12985301
2022-06-09 21:00:00.000000 UTC,14739369
2022-06-09 22:00:00.000000 UTC,15305321
2022-06-09 23:00:00.000000 UTC,15629137
2022-06-10 00:00:00.000000 UTC,14535165
2022-06-10 01:00:00.000000 UTC,15456956
2022-06-10 02:00:00.000000 UTC,15267161
2022-06-10 03:00:00.000000 UTC,15385813
2022-06-10 04:00:00.000000 UTC,14735629
2022-06-10 05:00:00.000000 UTC,16378828
2022-06-10 06:00:00.000000 UTC,16711477
2022-06-10 07:00:00.000000 UTC,15928322
2022-06-10 08:00:00.000000 UTC,15297880
2022-06-10 09:00:00.000000 UTC,14954882
2022-06-10 10:00:00.000000 UTC,15771996
2022-06-10 11:00:00.000000 UTC,14954156
2022-06-10 12:00:00.000000 UTC,14232625
2022-06-10 13:00:00.000000 UTC,13534625
2022-06-10 14:00:00.000000 UTC,14510330
2022-06-10 15:00:00.000000 UTC,13776520
2022-06-10 16:00:00.000000 UTC,12425344
2022-06-10 17:00:00.000000 UTC,11774494
2022-06-10 18:00:00.000000 UTC,13127227
2022-06-10 19:00:00.000000 UTC,15314899
2022-06-10 20:00:00.000000 UTC,15169899
2022-06-10 21:00:00.000000 UTC,14408789
2022-06-10 22:00:00.000000 UTC,15633135
2022-06-10 23:00:00.000000 UTC,14911113
2022-06-11 00:00:00.000000 UTC,15484401
2022-06-11 01:00:00.000000 UTC,15958342
2022-06-11 02:00:00.000000 UTC,16678990
2022-06-11 03:00:00.000000 UTC,15898455
2022-06-11 04:00:00.000000 UTC,16705290
2022-06-11 05:00:00.000000 UTC,16683473
2022-06-11 06:00:00.000000 UTC,17252077
2022-06-11 07:00:00.000000 UTC,17234608
2022-06-11 08:00:00.000000 UTC,16313629
2022-06-11 09:00:00.000000 UTC,15544829
2022-06-11 10:00:00.000000 UTC,16893881
2022-06-11 11:00:00.000000 UTC,14675417
2022-06-11 12:00:00.000000 UTC,15201677
2022-06-11 13:00:00.000000 UTC,15781943
2022-06-11 14:00:00.000000 UTC,15759171
2022-06-11 15:00:00.000000 UTC,13258044
2022-06-11 16:00:00.000000 UTC,13806540
2022-06-11 17:00:00.000000 UTC,14529055
2022-06-11 18:00:00.000000 UTC,15501222
2022-06-11 19:00:00.000000 UTC,14171698
2022-06-11 20:00:00.000000 UTC,14650054
2022-06-11 21:00:00.000000 UTC,15163601
2022-06-11 22:00:00.000000 UTC,15229216
2022-06-11 23:00:00.000000 UTC,14767762
2022-06-12 00:00:00.000000 UTC,15656757
2022-06-12 01:00:00.000000 UTC,14507255
2022-06-12 02:00:00.000000 UTC,13389660
2022-06-12 03:00:00.000000 UTC,15610742
2022-06-12 04:00:00.000000 UTC,15768955
2022-06-12 05:00:00.000000 UTC,14023195
2022-06-12 06:00:00.000000 UTC,15823372
2022-06-12 07:00:00.000000 UTC,16051711
2022-06-12 08:00:00.000000 UTC,15615886
2022-06-12 09:00:00.000000 UTC,15453982
2022-06-12 10:00:00.000000 UTC,15670437
2022-06-12 11:00:00.000000 UTC,16013234
2022-06-12 12:00:00.000000 UTC,16213548
2022-06-12 13:00:00.000000 UTC,16333615
2022-06-12 14:00:00.000000 UTC,14330953
2022-06-12 15:00:00.000000 UTC,14975033
2022-06-12 16:00:00.000000 UTC,15734450
2022-06-12 17:00:00.000000 UTC,14155751
2022-06-12 18:00:00.000000 UTC,15514626
2022-06-12 19:00:00.000000 UTC,15056344
2022-06-12 20:00:00.000000 UTC,14850608
2022-06-12 21:00:00.000000 UTC,15816756
2022-06-12 22:00:00.000000 UTC,13944581
2022-06-12 23:00:00.000000 UTC,13657434
2022-06-13 00:00:00.000000 UTC,12568629
2022-06-13 01:00:00.000000 UTC,12154418
2022-06-13 02:00:00.000000 UTC,12599534
2022-06-13 03:00:00.000000 UTC,12625398
2022-06-13 04:00:00.000000 UTC,14037957
2022-06-13 05:00:00.000000 UTC,13842532
2022-06-13 06:00:00.000000 UTC,13223723
2022-06-13 07:00:00.000000 UTC,12772106
2022-06-13 08:00:00.000000 UTC,12041875
2022-06-13 09:00:00.000000 UTC,11959345
2022-06-13 10:00:00.000000 UTC,12723409
2022-06-13 11:00:00.000000 UTC,12716083
2022-06-13 12:00:00.000000 UTC,12375486
2022-06-13 13:00:00.000000 UTC,12848052
2022-06-13 14:00:00.000000 UTC,12372698
2022-06-13 15:00:00.000000 UTC,12555975
2022-06-13 16:00:00.000000 UTC,12234362
2022-06-13 17:00:00.000000 UTC,13082786
2022-06-13 18:00:00.000000 UTC,13240095
2022-06-13 19:00:00.000000 UTC,11659122
2022-06-13 20:00:00.000000 UTC,11737917
2022-06-13 21:00:00.000000 UTC,12310733
2022-06-13 22:00:00.000000 UTC,12505500
2022-06-13 23:00:00.000000 UTC,11717645
2022-06-14 00:00:00.000000 UTC,11422805
2022-06-14 01:00:00.000000 UTC,11445639
2022-06-14 02:00:00.000000 UTC,11510754
2022-06-14 03:00:00.000000 UTC,12137559
2022-06-14 04:00:00.000000 UTC,12530279
2022-06-14 05:00:00.000000 UTC,12481265
2022-06-14 06:00:00.000000 UTC,12149090
2022-06-14 07:00:00.000000 UTC,12062651
2022-06-14 08:00:00.000000 UTC,12728119
2022-06-14 09:00:00.000000 UTC,13143240
2022-06-14 10:00:00.000000 UTC,13357950
2022-06-14 11:00:00.000000 UTC,13294196
2022-06-14 12:00:00.000000 UTC,13014112
2022-06-14 13:00:00.000000 UTC,12796732
2022-06-14 14:00:00.000000 UTC,12806875
2022-06-14 15:00:00.000000 UTC,13019830
2022-06-14 16:00:00.000000 UTC,13583444
2022-06-14 17:00:00.000000 UTC,13453585
2022-06-14 18:00:00.000000 UTC,11771498
2022-06-14 19:00:00.000000 UTC,12589600
2022-06-14 20:00:00.000000 UTC,13905457
2022-06-14 21:00:00.000000 UTC,14090400
2022-06-14 22:00:00.000000 UTC,14597499
2022-06-14 23:00:00.000000 UTC,13875226
2022-06-15 00:00:00.000000 UTC,14824198
2022-06-15 01:00:00.000000 UTC,14727043
2022-06-15 02:00:00.000000 UTC,15617979
2022-06-15 03:00:00.000000 UTC,15793027
2022-06-15 04:00:00.000000 UTC,14103157
2022-06-15 05:00:00.000000 UTC,14476041
2022-06-15 06:00:00.000000 UTC,14497342
2022-06-15 07:00:00.000000 UTC,14167714
2022-06-15 08:00:00.000000 UTC,13180686
2022-06-15 09:00:00.000000 UTC,14153303
2022-06-15 10:00:00.000000 UTC,14168612
2022-06-15 11:00:00.000000 UTC,14736394
2022-06-15 12:00:00.000000 UTC,14367240
2022-06-15 13:00:00.000000 UTC,14451826
2022-06-15 14:00:00.000000 UTC,14481883
2022-06-15 15:00:00.000000 UTC,14813652
2022-06-15 16:00:00.000000 UTC,15065899
2022-06-15 17:00:00.000000 UTC,13693344
2022-06-15 18:00:00.000000 UTC,12903040
2022-06-15 19:00:00.000000 UTC,14450114
2022-06-15 20:00:00.000000 UTC,15909144
2022-06-15 21:00:00.000000 UTC,15952981
2022-06-15 22:00:00.000000 UTC,15910181
2022-06-15 23:00:00.000000 UTC,16182952
2022-06-16 00:00:00.000000 UTC,16561310
2022-06-16 01:00:00.000000 UTC,16861814
2022-06-16 02:00:00.000000 UTC,17207967
2022-06-16 03:00:00.000000 UTC,16624944
2022-06-16 04:00:00.000000 UTC,16990390
2022-06-16 05:00:00.000000 UTC,17834961
2022-06-16 06:00:00.000000 UTC,17266207
2022-06-16 07:00:00.000000 UTC,17116486
2022-06-16 08:00:00.000000 UTC,17580689
2022-06-16 09:00:00.000000 UTC,17961850
2022-06-16 10:00:00.000000 UTC,17674891
2022-06-16 11:00:00.000000 UTC,17958471
2022-06-16 12:00:00.000000 UTC,17628983
2022-06-16 13:00:00.000000 UTC,16705103
2022-06-16 14:00:00.000000 UTC,17123436
2022-06-16 15:00:00.000000 UTC,17604971
2022-06-16 16:00:00.000000 UTC,17448461
2022-06-16 17:00:00.000000 UTC,17502753
2022-06-16 18:00:00.000000 UTC,17191339
2022-06-16 19:00:00.000000 UTC,16892019
2022-06-16 20:00:00.000000 UTC,17516517
2022-06-16 21:00:00.000000 UTC,17716345
2022-06-16 22:00:00.000000 UTC,17664245
2022-06-16 23:00:00.000000 UTC,16705047
2022-06-17 00:00:00.000000 UTC,16044946
2022-06-17 01:00:00.000000 UTC,17062775
2022-06-17 02:00:00.000000 UTC,16876518
2022-06-17 03:00:00.000000 UTC,17559985
2022-06-17 04:00:00.000000 UTC,17463041
2022-06-17 05:00:00.000000 UTC,17912487
2022-06-17 06:00:00.000000 UTC,17592242
2022-06-17 07:00:00.000000 UTC,17790007
2022-06-17 08:00:00.000000 UTC,17334160
2022-06-17 09:00:00.000000 UTC,17132375
2022-06-17 10:00:00.000000 UTC,18287044
2022-06-17 11:00:00.000000 UTC,18349422
2022-06-17 12:00:00.000000 UTC,18593208
2022-06-17 13:00:00.000000 UTC,18055220
2022-06-17 14:00:00.000000 UTC,18573926
2022-06-17 15:00:00.000000 UTC,18679003
2022-06-17 16:00:00.000000 UTC,16136149
2022-06-17 17:00:00.000000 UTC,17881499
2022-06-17 18:00:00.000000 UTC,18098787
2022-06-17 19:00:00.000000 UTC,18187933
2022-06-17 20:00:00.000000 UTC,18172596
2022-06-17 21:00:00.000000 UTC,18506420
2022-06-17 22:00:00.000000 UTC,18649065
2022-06-17 23:00:00.000000 UTC,19041488
2022-06-18 00:00:00.000000 UTC,18749107
2022-06-18 01:00:00.000000 UTC,18394192
2022-06-18 02:00:00.000000 UTC,18651897
2022-06-18 03:00:00.000000 UTC,18969955
2022-06-18 04:00:00.000000 UTC,19356787
2022-06-18 05:00:00.000000 UTC,19790303
2022-06-18 06:00:00.000000 UTC,18967608
2022-06-18 07:00:00.000000 UTC,18283356
2022-06-18 08:00:00.000000 UTC,17070580
2022-06-18 09:00:00.000000 UTC,17181349
2022-06-18 10:00:00.000000 UTC,17201751
2022-06-18 11:00:00.000000 UTC,17195100
2022-06-18 12:00:00.000000 UTC,18984134
2022-06-18 13:00:00.000000 UTC,18676476
2022-06-18 14:00:00.000000 UTC,18220808
2022-06-18 15:00:00.000000 UTC,18558025
2022-06-18 16:00:00.000000 UTC,18721575
2022-06-18 17:00:00.000000 UTC,17393923
2022-06-18 18:00:00.000000 UTC,16957979
2022-06-18 19:00:00.000000 UTC,17293978
2022-06-18 20:00:00.000000 UTC,15991000
2022-06-18 21:00:00.000000 UTC,18238469
2022-06-18 22:00:00.000000 UTC,18135196
2022-06-18 23:00:00.000000 UTC,19255838
2022-06-19 00:00:00.000000 UTC,18521647
2022-06-19 01:00:00.000000 UTC,18474100
2022-06-19 02:00:00.000000 UTC,19443243
2022-06-19 03:00:00.000000 UTC,19637737
2022-06-19 04:00:00.000000 UTC,19573997
2022-06-19 05:00:00.000000 UTC,19627116
2022-06-19 06:00:00.000000 UTC,20243604
2022-06-19 07:00:00.000000 UTC,20499516
2022-06-19 08:00:00.000000 UTC,20393037
2022-06-19 09:00:00.000000 UTC,20311352
2022-06-19 10:00:00.000000 UTC,18647323
2022-06-19 11:00:00.000000 UTC,19597286
2022-06-19 12:00:00.000000 UTC,18888505
2022-06-19 13:00:00.000000 UTC,18845901
2022-06-19 14:00:00.000000 UTC,19271730
2022-06-19 15:00:00.000000 UTC,18984992
2022-06-19 16:00:00.000000 UTC,19377120
2022-06-19 17:00:00.000000 UTC,19023265
2022-06-19 18:00:00.000000 UTC,18570195
2022-06-19 19:00:00.000000 UTC,18038494
2022-06-19 20:00:00.000000 UTC,19757126
2022-06-19 21:00:00.000000 UTC,20568504
2022-06-19 22:00:00.000000 UTC,20616640
2022-06-19 23:00:00.000000 UTC,19747346
2022-06-20 00:00:00.000000 UTC,20032864
2022-06-20 01:00:00.000000 UTC,21234865
2022-06-20 02:00:00.000000 UTC,20470643
2022-06-20 03:00:00.000000 UTC,20865572
2022-06-20 04:00:00.000000 UTC,19535494
2022-06-20 05:00:00.000000 UTC,19873973
2022-06-20 06:00:00.000000 UTC,19546294
2022-06-20 07:00:00.000000 UTC,19256615
2022-06-20 08:00:00.000000 UTC,20401188
2022-06-20 09:00:00.000000 UTC,20399650
2022-06-20 10:00:00.000000 UTC,19449533
2022-06-20 11:00:00.000000 UTC,19431145
2022-06-20 12:00:00.000000 UTC,19803003
2022-06-20 13:00:00.000000 UTC,20367020
2022-06-20 14:00:00.000000 UTC,19883979
2022-06-20 15:00:00.000000 UTC,19626050
2022-06-20 16:00:00.000000 UTC,19590240
2022-06-20 17:00:00.000000 UTC,17291743
2022-06-20 18:00:00.000000 UTC,16308243
2022-06-20 19:00:00.000000 UTC,17564169
2022-06-20 20:00:00.000000 UTC,18429304
2022-06-20 21:00:00.000000 UTC,18381676
2022-06-20 22:00:00.000000 UTC,19148188
2022-06-20 23:00:00.000000 UTC,18906819
2022-06-21 00:00:00.000000 UTC,19208255
2022-06-21 01:00:00.000000 UTC,19548092
2022-06-21 02:00:00.000000 UTC,20725004
2022-06-21 03:00:00.000000 UTC,19629095
2022-06-21 04:00:00.000000 UTC,20258805
2022-06-21 05:00:00.000000 UTC,20187428
2022-06-21 06:00:00.000000 UTC,19795012
2022-06-21 07:00:00.000000 UTC,20018459
2022-06-21 08:00:00.000000 UTC,19693107
2022-06-21 09:00:00.000000 UTC,20093181
2022-06-21 10:00:00.000000 UTC,20371892
2022-06-21 11:00:00.000000 UTC,19512611
2022-06-21 12:00:00.000000 UTC,19694068
2022-06-21 13:00:00.000000 UTC,19661453
2022-06-21 14:00:00.000000 UTC,18817808
2022-06-21 15:00:00.000000 UTC,20525195
2022-06-21 16:00:00.000000 UTC,20805376
2022-06-21 17:00:00.000000 UTC,17172316
2022-06-21 18:00:00.000000 UTC,18941541
2022-06-21 19:00:00.000000 UTC,18928894
2022-06-21 20:00:00.000000 UTC,18828372
2022-06-21 21:00:00.000000 UTC,17290015
2022-06-21 22:00:00.000000 UTC,15916303
2022-06-21 23:00:00.000000 UTC,20068754
2022-06-22 00:00:00.000000 UTC,20298312
2022-06-22 01:00:00.000000 UTC,20095666
2022-06-22 02:00:00.000000 UTC,19923454
2022-06-22 03:00:00.000000 UTC,18868044
2022-06-22 04:00:00.000000 UTC,8148398
2022-06-22 05:00:00.000000 UTC,19835031
2022-06-22 06:00:00.000000 UTC,19318177
2022-06-22 07:00:00.000000 UTC,19544814
2022-06-22 08:00:00.000000 UTC,19129486
2022-06-22 09:00:00.000000 UTC,19399854
2022-06-22 10:00:00.000000 UTC,18872539
2022-06-22 11:00:00.000000 UTC,16849688
2022-06-22 12:00:00.000000 UTC,11397602
2022-06-22 13:00:00.000000 UTC,7354436
2022-06-22 14:00:00.000000 UTC,19341285
2022-06-22 15:00:00.000000 UTC,18902463
2022-06-22 16:00:00.000000 UTC,19606222
2022-06-22 17:00:00.000000 UTC,19726517
2022-06-22 18:00:00.000000 UTC,19956896
2022-06-22 19:00:00.000000 UTC,19793684
2022-06-22 20:00:00.000000 UTC,19138336
2022-06-22 21:00:00.000000 UTC,19222271
2022-06-22 22:00:00.000000 UTC,20657119
2022-06-22 23:00:00.000000 UTC,19425382
2022-06-23 00:00:00.000000 UTC,19927711
2022-06-23 01:00:00.000000 UTC,20732753
2022-06-23 02:00:00.000000 UTC,19361140
2022-06-23 03:00:00.000000 UTC,19136492
2022-06-23 04:00:00.000000 UTC,19445850
2022-06-23 05:00:00.000000 UTC,19723919
2022-06-23 06:00:00.000000 UTC,18781413
2022-06-23 07:00:00.000000 UTC,18540132
2022-06-23 08:00:00.000000 UTC,18593840
2022-06-23 09:00:00.000000 UTC,19207238
2022-06-23 10:00:00.000000 UTC,17651411
2022-06-23 11:00:00.000000 UTC,18786917
2022-06-23 12:00:00.000000 UTC,18485369
2022-06-23 13:00:00.000000 UTC,18495675
2022-06-23 14:00:00.000000 UTC,17639182
2022-06-23 15:00:00.000000 UTC,18143811
2022-06-23 16:00:00.000000 UTC,17825839
2022-06-23 17:00:00.000000 UTC,17083548
2022-06-23 18:00:00.000000 UTC,16545417
2022-06-23 19:00:00.000000 UTC,15686714
2022-06-23 20:00:00.000000 UTC,18281071
2022-06-23 21:00:00.000000 UTC,18360791
2022-06-23 22:00:00.000000 UTC,18125378
2022-06-23 23:00:00.000000 UTC,18124237
2022-06-24 00:00:00.000000 UTC,17807984
2022-06-24 01:00:00.000000 UTC,18513095
2022-06-24 02:00:00.000000 UTC,18092809
2022-06-24 03:00:00.000000 UTC,18115677
2022-06-24 04:00:00.000000 UTC,18036200
2022-06-24 05:00:00.000000 UTC,17506281
2022-06-24 06:00:00.000000 UTC,18162936
2022-06-24 07:00:00.000000 UTC,16949331
2022-06-24 08:00:00.000000 UTC,17648908
2022-06-24 09:00:00.000000 UTC,18452619
2022-06-24 10:00:00.000000 UTC,18639478
2022-06-24 11:00:00.000000 UTC,18174236
2022-06-24 12:00:00.000000 UTC,17327436
2022-06-24 13:00:00.000000 UTC,18051487
2022-06-24 14:00:00.000000 UTC,18377944
2022-06-24 15:00:00.000000 UTC,18171472
2022-06-24 16:00:00.000000 UTC,17736602
2022-06-24 17:00:00.000000 UTC,17317103
2022-06-24 18:00:00.000000 UTC,16873554
2022-06-24 19:00:00.000000 UTC,17221459
2022-06-24 20:00:00.000000 UTC,17679817
2022-06-24 21:00:00.000000 UTC,18459503
2022-06-24 22:00:00.000000 UTC,17586515
2022-06-24 23:00:00.000000 UTC,18090398
2022-06-25 00:00:00.000000 UTC,18222148
2022-06-25 01:00:00.000000 UTC,18291084
2022-06-25 02:00:00.000000 UTC,17653217
2022-06-25 03:00:00.000000 UTC,17962094
2022-06-25 04:00:00.000000 UTC,18532673
2022-06-25 05:00:00.000000 UTC,18916384
2022-06-25 06:00:00.000000 UTC,19104584
2022-06-25 07:00:00.000000 UTC,18506770
2022-06-25 08:00:00.000000 UTC,18390749
2022-06-25 09:00:00.000000 UTC,18544454
2022-06-25 10:00:00.000000 UTC,18131614
2022-06-25 11:00:00.000000 UTC,18050966
2022-06-25 12:00:00.000000 UTC,18051388
2022-06-25 13:00:00.000000 UTC,17542469
2022-06-25 14:00:00.000000 UTC,18768774
2022-06-25 15:00:00.000000 UTC,17784327
2022-06-25 16:00:00.000000 UTC,17047278
2022-06-25 17:00:00.000000 UTC,16411613
2022-06-25 18:00:00.000000 UTC,16990830
2022-06-25 19:00:00.000000 UTC,15275477
2022-06-25 20:00:00.000000 UTC,14645355
2022-06-25 21:00:00.000000 UTC,17357629
2022-06-25 22:00:00.000000 UTC,19739891
2022-06-25 23:00:00.000000 UTC,16183773
2022-06-26 00:00:00.000000 UTC,18757693
2022-06-26 01:00:00.000000 UTC,19407624
2022-06-26 02:00:00.000000 UTC,20257290
2022-06-26 03:00:00.000000 UTC,20193171
2022-06-26 04:00:00.000000 UTC,19685764
2022-06-26 05:00:00.000000 UTC,19759751
2022-06-26 06:00:00.000000 UTC,20789951
2022-06-26 07:00:00.000000 UTC,21105617
2022-06-26 08:00:00.000000 UTC,20118116
2022-06-26 09:00:00.000000 UTC,20728235
2022-06-26 10:00:00.000000 UTC,20297915
2022-06-26 11:00:00.000000 UTC,19885902
2022-06-26 12:00:00.000000 UTC,19776377
2022-06-26 13:00:00.000000 UTC,19061903
2022-06-26 14:00:00.000000 UTC,20008370
2022-06-26 15:00:00.000000 UTC,19349801
2022-06-26 16:00:00.000000 UTC,19744221
2022-06-26 17:00:00.000000 UTC,19365012
2022-06-26 18:00:00.000000 UTC,18817900
2022-06-26 19:00:00.000000 UTC,20231709
2022-06-26 20:00:00.000000 UTC,20247304
2022-06-26 21:00:00.000000 UTC,19749716
2022-06-26 22:00:00.000000 UTC,18784982
2022-06-26 23:00:00.000000 UTC,19965672
2022-06-27 00:00:00.000000 UTC,19169117
2022-06-27 01:00:00.000000 UTC,18925169
2022-06-27 02:00:00.000000 UTC,18775158
2022-06-27 03:00:00.000000 UTC,18921271
2022-06-27 04:00:00.000000 UTC,19321574
2022-06-27 05:00:00.000000 UTC,18913409
2022-06-27 06:00:00.000000 UTC,19292433
2022-06-27 07:00:00.000000 UTC,18486736
2022-06-27 08:00:00.000000 UTC,17361082
2022-06-27 09:00:00.000000 UTC,18645651
2022-06-27 10:00:00.000000 UTC,19286020
2022-06-27 11:00:00.000000 UTC,18142132
2022-06-27 12:00:00.000000 UTC,18020452
2022-06-27 13:00:00.000000 UTC,17620648
2022-06-27 14:00:00.000000 UTC,18703375
2022-06-27 15:00:00.000000 UTC,18933780
2022-06-27 16:00:00.000000 UTC,19437004
2022-06-27 17:00:00.000000 UTC,18300769
2022-06-27 18:00:00.000000 UTC,18157836
2022-06-27 19:00:00.000000 UTC,18146159
2022-06-27 20:00:00.000000 UTC,17155676
2022-06-27 21:00:00.000000 UTC,19181979
2022-06-27 22:00:00.000000 UTC,19338151
2022-06-27 23:00:00.000000 UTC,19600077
2022-06-28 00:00:00.000000 UTC,20257245
2022-06-28 01:00:00.000000 UTC,20344278
2022-06-28 02:00:00.000000 UTC,19762297
2022-06-28 03:00:00.000000 UTC,20072561
2022-06-28 04:00:00.000000 UTC,20000772
2022-06-28 05:00:00.000000 UTC,19517969
2022-06-28 06:00:00.000000 UTC,20196820
