time_interval_hour,mint_instructions
2022-05-07 17:00:00.000000 UTC,110933
2022-05-07 18:00:00.000000 UTC,112877
2022-05-07 19:00:00.000000 UTC,193711
2022-05-07 20:00:00.000000 UTC,211858
2022-05-07 21:00:00.000000 UTC,199928
2022-05-07 22:00:00.000000 UTC,88125
2022-05-07 23:00:00.000000 UTC,98617
2022-05-08 00:00:00.000000 UTC,93740
2022-05-08 01:00:00.000000 UTC,109465
2022-05-08 02:00:00.000000 UTC,119776
2022-05-08 03:00:00.000000 UTC,146964
2022-05-08 04:00:00.000000 UTC,101997
2022-05-08 05:00:00.000000 UTC,74006
2022-05-08 06:00:00.000000 UTC,83898
2022-05-08 07:00:00.000000 UTC,105404
2022-05-08 08:00:00.000000 UTC,89303
2022-05-08 09:00:00.000000 UTC,81229
2022-05-08 10:00:00.000000 UTC,182064
2022-05-08 11:00:00.000000 UTC,101983
2022-05-08 12:00:00.000000 UTC,120325
2022-05-08 13:00:00.000000 UTC,152168
2022-05-08 14:00:00.000000 UTC,129653
2022-05-08 15:00:00.000000 UTC,141772
2022-05-08 16:00:00.000000 UTC,188511
2022-05-08 17:00:00.000000 UTC,118409
2022-05-08 18:00:00.000000 UTC,130322
2022-05-08 19:00:00.000000 UTC,97426
2022-05-08 20:00:00.000000 UTC,126104
2022-05-08 21:00:00.000000 UTC,74621
2022-05-08 22:00:00.000000 UTC,97352
2022-05-08 23:00:00.000000 UTC,132305
2022-05-09 00:00:00.000000 UTC,105389
2022-05-09 01:00:00.000000 UTC,119423
2022-05-09 02:00:00.000000 UTC,95596
2022-05-09 03:00:00.000000 UTC,107719
2022-05-09 04:00:00.000000 UTC,148534
2022-05-09 05:00:00.000000 UTC,154425
2022-05-09 06:00:00.000000 UTC,134286
2022-05-09 07:00:00.000000 UTC,156155
2022-05-09 08:00:00.000000 UTC,147021
2022-05-09 09:00:00.000000 UTC,113327
2022-05-09 10:00:00.000000 UTC,147300
2022-05-09 11:00:00.000000 UTC,154268
2022-05-09 12:00:00.000000 UTC,160515
2022-05-09 13:00:00.000000 UTC,172740
2022-05-09 14:00:00.000000 UTC,131506
2022-05-09 15:00:00.000000 UTC,112389
2022-05-09 16:00:00.000000 UTC,86129
2022-05-09 17:00:00.000000 UTC,89775
2022-05-09 18:00:00.000000 UTC,81656
2022-05-09 19:00:00.000000 UTC,113785
2022-05-09 20:00:00.000000 UTC,96252
2022-05-09 21:00:00.000000 UTC,95679
2022-05-09 22:00:00.000000 UTC,92530
2022-05-09 23:00:00.000000 UTC,137228
2022-05-10 00:00:00.000000 UTC,130899
2022-05-10 01:00:00.000000 UTC,127201
2022-05-10 02:00:00.000000 UTC,150285
2022-05-10 03:00:00.000000 UTC,151331
2022-05-10 04:00:00.000000 UTC,143271
2022-05-10 05:00:00.000000 UTC,142295
2022-05-10 06:00:00.000000 UTC,154538
2022-05-10 07:00:00.000000 UTC,144347
2022-05-10 08:00:00.000000 UTC,115446
2022-05-10 09:00:00.000000 UTC,126512
2022-05-10 10:00:00.000000 UTC,133723
2022-05-10 11:00:00.000000 UTC,137964
2022-05-10 12:00:00.000000 UTC,140264
2022-05-10 13:00:00.000000 UTC,124583
2022-05-10 14:00:00.000000 UTC,117029
2022-05-10 15:00:00.000000 UTC,141610
2022-05-10 16:00:00.000000 UTC,130828
2022-05-10 17:00:00.000000 UTC,131958
2022-05-10 18:00:00.000000 UTC,126315
2022-05-10 19:00:00.000000 UTC,134579
2022-05-10 20:00:00.000000 UTC,108736
2022-05-10 21:00:00.000000 UTC,104303
2022-05-10 22:00:00.000000 UTC,148959
2022-05-10 23:00:00.000000 UTC,151056
2022-05-11 00:00:00.000000 UTC,136781
2022-05-11 01:00:00.000000 UTC,139119
2022-05-11 02:00:00.000000 UTC,125297
2022-05-11 03:00:00.000000 UTC,125013
2022-05-11 04:00:00.000000 UTC,130644
2022-05-11 05:00:00.000000 UTC,185048
2022-05-11 06:00:00.000000 UTC,196826
2022-05-11 07:00:00.000000 UTC,163832
2022-05-11 08:00:00.000000 UTC,186945
2022-05-11 09:00:00.000000 UTC,189668
2022-05-11 10:00:00.000000 UTC,178700
2022-05-11 11:00:00.000000 UTC,176838
2022-05-11 12:00:00.000000 UTC,165326
2022-05-11 13:00:00.000000 UTC,146289
2022-05-11 14:00:00.000000 UTC,136636
2022-05-11 15:00:00.000000 UTC,136908
2022-05-11 16:00:00.000000 UTC,138857
2022-05-11 17:00:00.000000 UTC,123233
2022-05-11 18:00:00.000000 UTC,127367
2022-05-11 19:00:00.000000 UTC,116335
2022-05-11 20:00:00.000000 UTC,130261
2022-05-11 21:00:00.000000 UTC,132031
2022-05-11 22:00:00.000000 UTC,152789
2022-05-11 23:00:00.000000 UTC,148454
2022-05-12 00:00:00.000000 UTC,171041
2022-05-12 01:00:00.000000 UTC,162784
2022-05-12 02:00:00.000000 UTC,160701
2022-05-12 03:00:00.000000 UTC,146891
2022-05-12 04:00:00.000000 UTC,144361
2022-05-12 05:00:00.000000 UTC,133470
2022-05-12 06:00:00.000000 UTC,118630
2022-05-12 07:00:00.000000 UTC,129604
2022-05-12 08:00:00.000000 UTC,103633
2022-05-12 09:00:00.000000 UTC,117203
2022-05-12 10:00:00.000000 UTC,120896
2022-05-12 11:00:00.000000 UTC,114725
2022-05-12 12:00:00.000000 UTC,124613
2022-05-12 13:00:00.000000 UTC,144719
2022-05-12 14:00:00.000000 UTC,143574
2022-05-12 15:00:00.000000 UTC,158047
2022-05-12 16:00:00.000000 UTC,141433
2022-05-12 17:00:00.000000 UTC,162755
2022-05-12 18:00:00.000000 UTC,92794
2022-05-12 19:00:00.000000 UTC,132333
2022-05-12 20:00:00.000000 UTC,118433
2022-05-12 21:00:00.000000 UTC,93017
2022-05-12 22:00:00.000000 UTC,109119
2022-05-12 23:00:00.000000 UTC,109427
2022-05-13 00:00:00.000000 UTC,133767
2022-05-13 01:00:00.000000 UTC,141459
2022-05-13 02:00:00.000000 UTC,147334
2022-05-13 03:00:00.000000 UTC,141449
2022-05-13 04:00:00.000000 UTC,145597
2022-05-13 05:00:00.000000 UTC,139093
2022-05-13 06:00:00.000000 UTC,142564
2022-05-13 07:00:00.000000 UTC,130597
2022-05-13 08:00:00.000000 UTC,123484
2022-05-13 09:00:00.000000 UTC,133523
2022-05-13 10:00:00.000000 UTC,121930
2022-05-13 11:00:00.000000 UTC,136231
2022-05-13 12:00:00.000000 UTC,142349
2022-05-13 13:00:00.000000 UTC,155700
2022-05-13 14:00:00.000000 UTC,140834
2022-05-13 15:00:00.000000 UTC,142954
2022-05-13 16:00:00.000000 UTC,129503
2022-05-13 17:00:00.000000 UTC,140964
2022-05-13 18:00:00.000000 UTC,139734
2022-05-13 19:00:00.000000 UTC,109355
2022-05-13 20:00:00.000000 UTC,107964
2022-05-13 21:00:00.000000 UTC,108449
2022-05-13 22:00:00.000000 UTC,129173
2022-05-13 23:00:00.000000 UTC,172617
2022-05-14 00:00:00.000000 UTC,141801
2022-05-14 01:00:00.000000 UTC,183445
2022-05-14 02:00:00.000000 UTC,172917
2022-05-14 03:00:00.000000 UTC,180012
2022-05-14 04:00:00.000000 UTC,200628
2022-05-14 05:00:00.000000 UTC,203570
2022-05-14 06:00:00.000000 UTC,185035
2022-05-14 07:00:00.000000 UTC,213814
2022-05-14 08:00:00.000000 UTC,193335
2022-05-14 09:00:00.000000 UTC,175235
2022-05-14 10:00:00.000000 UTC,225498
2022-05-14 11:00:00.000000 UTC,178023
2022-05-14 12:00:00.000000 UTC,198273
2022-05-14 13:00:00.000000 UTC,161153
2022-05-14 14:00:00.000000 UTC,177370
2022-05-14 15:00:00.000000 UTC,178056
2022-05-14 16:00:00.000000 UTC,163125
2022-05-14 17:00:00.000000 UTC,181612
2022-05-14 18:00:00.000000 UTC,168860
2022-05-14 19:00:00.000000 UTC,201526
2022-05-14 20:00:00.000000 UTC,166114
2022-05-14 21:00:00.000000 UTC,171721
2022-05-14 22:00:00.000000 UTC,187627
2022-05-14 23:00:00.000000 UTC,184035
2022-05-15 00:00:00.000000 UTC,177245
2022-05-15 01:00:00.000000 UTC,173263
2022-05-15 02:00:00.000000 UTC,164348
2022-05-15 03:00:00.000000 UTC,152353
2022-05-15 04:00:00.000000 UTC,205562
2022-05-15 05:00:00.000000 UTC,173091
2022-05-15 06:00:00.000000 UTC,133850
2022-05-15 07:00:00.000000 UTC,177490
2022-05-15 08:00:00.000000 UTC,175277
2022-05-15 09:00:00.000000 UTC,183617
2022-05-15 10:00:00.000000 UTC,171683
2022-05-15 11:00:00.000000 UTC,173641
2022-05-15 12:00:00.000000 UTC,154355
2022-05-15 13:00:00.000000 UTC,184519
2022-05-15 14:00:00.000000 UTC,167856
2022-05-15 15:00:00.000000 UTC,178282
2022-05-15 16:00:00.000000 UTC,148952
2022-05-15 17:00:00.000000 UTC,154710
2022-05-15 18:00:00.000000 UTC,161081
2022-05-15 19:00:00.000000 UTC,171393
2022-05-15 20:00:00.000000 UTC,191913
2022-05-15 21:00:00.000000 UTC,176749
2022-05-15 22:00:00.000000 UTC,203822
2022-05-15 23:00:00.000000 UTC,179389
2022-05-16 00:00:00.000000 UTC,217441
2022-05-16 01:00:00.000000 UTC,169226
2022-05-16 02:00:00.000000 UTC,168692
2022-05-16 03:00:00.000000 UTC,167579
2022-05-16 04:00:00.000000 UTC,188770
2022-05-16 05:00:00.000000 UTC,171967
2022-05-16 06:00:00.000000 UTC,171892
2022-05-16 07:00:00.000000 UTC,160329
2022-05-16 08:00:00.000000 UTC,120314
2022-05-16 09:00:00.000000 UTC,167253
2022-05-16 10:00:00.000000 UTC,179422
2022-05-16 11:00:00.000000 UTC,145195
2022-05-16 12:00:00.000000 UTC,147757
2022-05-16 13:00:00.000000 UTC,151924
2022-05-16 14:00:00.000000 UTC,137185
2022-05-16 15:00:00.000000 UTC,137569
2022-05-16 16:00:00.000000 UTC,162964
2022-05-16 17:00:00.000000 UTC,156526
2022-05-16 18:00:00.000000 UTC,141146
2022-05-16 19:00:00.000000 UTC,166643
2022-05-16 20:00:00.000000 UTC,122101
2022-05-16 21:00:00.000000 UTC,85865
2022-05-16 22:00:00.000000 UTC,76426
2022-05-16 23:00:00.000000 UTC,80265
2022-05-17 00:00:00.000000 UTC,92249
2022-05-17 01:00:00.000000 UTC,95850
2022-05-17 02:00:00.000000 UTC,84097
2022-05-17 03:00:00.000000 UTC,72051
2022-05-17 04:00:00.000000 UTC,91096
2022-05-17 05:00:00.000000 UTC,113085
2022-05-17 06:00:00.000000 UTC,92435
2022-05-17 07:00:00.000000 UTC,87148
2022-05-17 08:00:00.000000 UTC,86353
2022-05-17 09:00:00.000000 UTC,85322
2022-05-17 10:00:00.000000 UTC,90490
2022-05-17 11:00:00.000000 UTC,96624
2022-05-17 12:00:00.000000 UTC,99114
2022-05-17 13:00:00.000000 UTC,137137
2022-05-17 14:00:00.000000 UTC,137596
2022-05-17 15:00:00.000000 UTC,133914
2022-05-17 16:00:00.000000 UTC,125674
2022-05-17 17:00:00.000000 UTC,181304
2022-05-17 18:00:00.000000 UTC,189143
2022-05-17 19:00:00.000000 UTC,166047
2022-05-17 20:00:00.000000 UTC,161201
2022-05-17 21:00:00.000000 UTC,144235
2022-05-17 22:00:00.000000 UTC,178266
2022-05-17 23:00:00.000000 UTC,172524
2022-05-18 00:00:00.000000 UTC,157310
2022-05-18 01:00:00.000000 UTC,192063
2022-05-18 02:00:00.000000 UTC,151410
2022-05-18 03:00:00.000000 UTC,154003
2022-05-18 04:00:00.000000 UTC,160118
2022-05-18 05:00:00.000000 UTC,150778
2022-05-18 06:00:00.000000 UTC,162972
2022-05-18 07:00:00.000000 UTC,162179
2022-05-18 08:00:00.000000 UTC,181025
2022-05-18 09:00:00.000000 UTC,200921
2022-05-18 10:00:00.000000 UTC,160978
2022-05-18 11:00:00.000000 UTC,187940
2022-05-18 12:00:00.000000 UTC,176392
2022-05-18 13:00:00.000000 UTC,172584
2022-05-18 14:00:00.000000 UTC,158601
2022-05-18 15:00:00.000000 UTC,172818
2022-05-18 16:00:00.000000 UTC,160181
2022-05-18 17:00:00.000000 UTC,154345
2022-05-18 18:00:00.000000 UTC,114707
2022-05-18 19:00:00.000000 UTC,185234
2022-05-18 20:00:00.000000 UTC,144061
2022-05-18 21:00:00.000000 UTC,123855
2022-05-18 22:00:00.000000 UTC,123713
2022-05-18 23:00:00.000000 UTC,152921
2022-05-19 00:00:00.000000 UTC,148921
2022-05-19 01:00:00.000000 UTC,176076
2022-05-19 02:00:00.000000 UTC,156716
2022-05-19 03:00:00.000000 UTC,127660
2022-05-19 04:00:00.000000 UTC,100739
2022-05-19 05:00:00.000000 UTC,116575
2022-05-19 06:00:00.000000 UTC,127741
2022-05-19 07:00:00.000000 UTC,109903
2022-05-19 08:00:00.000000 UTC,133724
2022-05-19 09:00:00.000000 UTC,126991
2022-05-19 10:00:00.000000 UTC,134835
2022-05-19 11:00:00.000000 UTC,134604
2022-05-19 12:00:00.000000 UTC,144481
2022-05-19 13:00:00.000000 UTC,129165
2022-05-19 14:00:00.000000 UTC,131918
2022-05-19 15:00:00.000000 UTC,134680
2022-05-19 16:00:00.000000 UTC,134440
2022-05-19 17:00:00.000000 UTC,116610
2022-05-19 18:00:00.000000 UTC,107724
2022-05-19 19:00:00.000000 UTC,125740
2022-05-19 20:00:00.000000 UTC,83603
2022-05-19 21:00:00.000000 UTC,94874
2022-05-19 22:00:00.000000 UTC,34700
2022-05-19 23:00:00.000000 UTC,29003
2022-05-20 00:00:00.000000 UTC,23079
2022-05-20 01:00:00.000000 UTC,34509
2022-05-20 02:00:00.000000 UTC,34432
2022-05-20 03:00:00.000000 UTC,32797
2022-05-20 04:00:00.000000 UTC,38649
2022-05-20 05:00:00.000000 UTC,32288
2022-05-20 06:00:00.000000 UTC,112273
2022-05-20 07:00:00.000000 UTC,101317
2022-05-20 08:00:00.000000 UTC,135521
2022-05-20 09:00:00.000000 UTC,123203
2022-05-20 10:00:00.000000 UTC,179117
2022-05-20 11:00:00.000000 UTC,174115
2022-05-20 12:00:00.000000 UTC,174113
2022-05-20 13:00:00.000000 UTC,121631
2022-05-20 14:00:00.000000 UTC,185057
2022-05-20 15:00:00.000000 UTC,135149
2022-05-20 16:00:00.000000 UTC,179856
2022-05-20 17:00:00.000000 UTC,164996
2022-05-20 18:00:00.000000 UTC,112544
2022-05-20 19:00:00.000000 UTC,103500
2022-05-20 20:00:00.000000 UTC,128859
2022-05-20 21:00:00.000000 UTC,142167
2022-05-20 22:00:00.000000 UTC,136005
2022-05-20 23:00:00.000000 UTC,117146
2022-05-21 00:00:00.000000 UTC,105617
2022-05-21 01:00:00.000000 UTC,208858
2022-05-21 02:00:00.000000 UTC,135863
2022-05-21 03:00:00.000000 UTC,128258
2022-05-21 04:00:00.000000 UTC,188755
2022-05-21 05:00:00.000000 UTC,151991
2022-05-21 06:00:00.000000 UTC,146498
2022-05-21 07:00:00.000000 UTC,128452
2022-05-21 08:00:00.000000 UTC,137322
2022-05-21 09:00:00.000000 UTC,100362
2022-05-21 10:00:00.000000 UTC,98899
2022-05-21 11:00:00.000000 UTC,188626
2022-05-21 12:00:00.000000 UTC,133705
2022-05-21 13:00:00.000000 UTC,140987
2022-05-21 14:00:00.000000 UTC,104987
2022-05-21 15:00:00.000000 UTC,115107
2022-05-21 16:00:00.000000 UTC,139595
2022-05-21 17:00:00.000000 UTC,151015
2022-05-21 18:00:00.000000 UTC,145426
2022-05-21 19:00:00.000000 UTC,165728
2022-05-21 20:00:00.000000 UTC,138891
2022-05-21 21:00:00.000000 UTC,158156
2022-05-21 22:00:00.000000 UTC,114934
2022-05-21 23:00:00.000000 UTC,176663
2022-05-22 00:00:00.000000 UTC,166842
2022-05-22 01:00:00.000000 UTC,144457
2022-05-22 02:00:00.000000 UTC,139699
2022-05-22 03:00:00.000000 UTC,137209
2022-05-22 04:00:00.000000 UTC,111295
2022-05-22 05:00:00.000000 UTC,100912
2022-05-22 06:00:00.000000 UTC,107596
2022-05-22 07:00:00.000000 UTC,91775
2022-05-22 08:00:00.000000 UTC,75769
2022-05-22 09:00:00.000000 UTC,93580
2022-05-22 10:00:00.000000 UTC,116960
2022-05-22 11:00:00.000000 UTC,136753
2022-05-22 12:00:00.000000 UTC,135536
2022-05-22 13:00:00.000000 UTC,131728
2022-05-22 14:00:00.000000 UTC,127568
2022-05-22 15:00:00.000000 UTC,163151
2022-05-22 16:00:00.000000 UTC,182704
2022-05-22 17:00:00.000000 UTC,128821
2022-05-22 18:00:00.000000 UTC,69115
2022-05-22 19:00:00.000000 UTC,103531
2022-05-22 20:00:00.000000 UTC,144872
2022-05-22 21:00:00.000000 UTC,121883
2022-05-22 22:00:00.000000 UTC,48810
2022-05-22 23:00:00.000000 UTC,8218
2022-05-23 00:00:00.000000 UTC,49477
2022-05-23 01:00:00.000000 UTC,98016
2022-05-23 02:00:00.000000 UTC,99598
2022-05-23 03:00:00.000000 UTC,115475
2022-05-23 04:00:00.000000 UTC,131183
2022-05-23 05:00:00.000000 UTC,81119
2022-05-23 06:00:00.000000 UTC,88607
2022-05-23 07:00:00.000000 UTC,111717
2022-05-23 08:00:00.000000 UTC,177647
2022-05-23 09:00:00.000000 UTC,187399
2022-05-23 10:00:00.000000 UTC,181441
2022-05-23 11:00:00.000000 UTC,162086
2022-05-23 12:00:00.000000 UTC,157728
2022-05-23 13:00:00.000000 UTC,171458
2022-05-23 14:00:00.000000 UTC,156542
2022-05-23 15:00:00.000000 UTC,180127
2022-05-23 16:00:00.000000 UTC,169720
2022-05-23 17:00:00.000000 UTC,187380
2022-05-23 18:00:00.000000 UTC,203041
2022-05-23 19:00:00.000000 UTC,190673
2022-05-23 20:00:00.000000 UTC,156205
2022-05-23 21:00:00.000000 UTC,186846
2022-05-23 22:00:00.000000 UTC,180915
2022-05-23 23:00:00.000000 UTC,157212
2022-05-24 00:00:00.000000 UTC,184863
2022-05-24 01:00:00.000000 UTC,183766
2022-05-24 02:00:00.000000 UTC,231313
2022-05-24 03:00:00.000000 UTC,223852
2022-05-24 04:00:00.000000 UTC,246503
2022-05-24 05:00:00.000000 UTC,134030
2022-05-24 06:00:00.000000 UTC,143932
2022-05-24 07:00:00.000000 UTC,144537
2022-05-24 08:00:00.000000 UTC,165917
2022-05-24 09:00:00.000000 UTC,121936
2022-05-24 10:00:00.000000 UTC,102675
2022-05-24 11:00:00.000000 UTC,125328
2022-05-24 12:00:00.000000 UTC,170465
2022-05-24 13:00:00.000000 UTC,199795
2022-05-24 14:00:00.000000 UTC,129462
2022-05-24 15:00:00.000000 UTC,119067
2022-05-24 16:00:00.000000 UTC,134416
2022-05-24 17:00:00.000000 UTC,123554
2022-05-24 18:00:00.000000 UTC,101287
2022-05-24 19:00:00.000000 UTC,103918
2022-05-24 20:00:00.000000 UTC,127515
2022-05-24 21:00:00.000000 UTC,93496
2022-05-24 22:00:00.000000 UTC,74938
2022-05-24 23:00:00.000000 UTC,56714
2022-05-25 00:00:00.000000 UTC,53126
2022-05-25 01:00:00.000000 UTC,66545
2022-05-25 02:00:00.000000 UTC,53080
2022-05-25 03:00:00.000000 UTC,56305
2022-05-25 04:00:00.000000 UTC,61098
2022-05-25 05:00:00.000000 UTC,64193
2022-05-25 06:00:00.000000 UTC,65513
2022-05-25 07:00:00.000000 UTC,76001
2022-05-25 08:00:00.000000 UTC,79198
2022-05-25 09:00:00.000000 UTC,62283
2022-05-25 10:00:00.000000 UTC,73389
2022-05-25 11:00:00.000000 UTC,130800
2022-05-25 12:00:00.000000 UTC,139426
2022-05-25 13:00:00.000000 UTC,152930
2022-05-25 14:00:00.000000 UTC,129214
2022-05-25 15:00:00.000000 UTC,110173
2022-05-25 16:00:00.000000 UTC,94336
2022-05-25 17:00:00.000000 UTC,153594
2022-05-25 18:00:00.000000 UTC,144911
2022-05-25 19:00:00.000000 UTC,126933
2022-05-25 20:00:00.000000 UTC,131050
2022-05-25 21:00:00.000000 UTC,107931
2022-05-25 22:00:00.000000 UTC,125951
2022-05-25 23:00:00.000000 UTC,142745
2022-05-26 00:00:00.000000 UTC,164476
2022-05-26 01:00:00.000000 UTC,146689
2022-05-26 02:00:00.000000 UTC,167036
2022-05-26 03:00:00.000000 UTC,121586
2022-05-26 04:00:00.000000 UTC,145848
2022-05-26 05:00:00.000000 UTC,169998
2022-05-26 06:00:00.000000 UTC,165618
2022-05-26 07:00:00.000000 UTC,151465
2022-05-26 08:00:00.000000 UTC,158930
2022-05-26 09:00:00.000000 UTC,143225
2022-05-26 10:00:00.000000 UTC,176375
2022-05-26 11:00:00.000000 UTC,142638
2022-05-26 12:00:00.000000 UTC,142286
2022-05-26 13:00:00.000000 UTC,164882
2022-05-26 14:00:00.000000 UTC,172446
2022-05-26 15:00:00.000000 UTC,154498
2022-05-26 16:00:00.000000 UTC,150107
2022-05-26 17:00:00.000000 UTC,162644
2022-05-26 18:00:00.000000 UTC,148323
2022-05-26 19:00:00.000000 UTC,167827
2022-05-26 20:00:00.000000 UTC,145672
2022-05-26 21:00:00.000000 UTC,127718
2022-05-26 22:00:00.000000 UTC,154117
2022-05-26 23:00:00.000000 UTC,159983
2022-05-27 00:00:00.000000 UTC,156256
2022-05-27 01:00:00.000000 UTC,162092
2022-05-27 02:00:00.000000 UTC,151213
2022-05-27 03:00:00.000000 UTC,214832
2022-05-27 04:00:00.000000 UTC,142436
2022-05-27 05:00:00.000000 UTC,155326
2022-05-27 06:00:00.000000 UTC,147995
2022-05-27 07:00:00.000000 UTC,150560
2022-05-27 08:00:00.000000 UTC,142670
2022-05-27 09:00:00.000000 UTC,147800
2022-05-27 10:00:00.000000 UTC,158286
2022-05-27 11:00:00.000000 UTC,154857
2022-05-27 12:00:00.000000 UTC,169885
2022-05-27 13:00:00.000000 UTC,159641
2022-05-27 14:00:00.000000 UTC,147618
2022-05-27 15:00:00.000000 UTC,122718
2022-05-27 16:00:00.000000 UTC,139376
2022-05-27 17:00:00.000000 UTC,132749
2022-05-27 18:00:00.000000 UTC,132729
2022-05-27 19:00:00.000000 UTC,111636
2022-05-27 20:00:00.000000 UTC,121641
2022-05-27 21:00:00.000000 UTC,137791
2022-05-27 22:00:00.000000 UTC,157658
2022-05-27 23:00:00.000000 UTC,127453
2022-05-28 00:00:00.000000 UTC,103007
2022-05-28 01:00:00.000000 UTC,102454
2022-05-28 02:00:00.000000 UTC,143362
2022-05-28 03:00:00.000000 UTC,155987
2022-05-28 04:00:00.000000 UTC,129675
2022-05-28 05:00:00.000000 UTC,121704
2022-05-28 06:00:00.000000 UTC,134108
2022-05-28 07:00:00.000000 UTC,134692
2022-05-28 08:00:00.000000 UTC,115092
2022-05-28 09:00:00.000000 UTC,154243
2022-05-28 10:00:00.000000 UTC,109229
2022-05-28 11:00:00.000000 UTC,123505
2022-05-28 12:00:00.000000 UTC,159439
2022-05-28 13:00:00.000000 UTC,266922
2022-05-28 14:00:00.000000 UTC,127114
2022-05-28 15:00:00.000000 UTC,88100
2022-05-28 16:00:00.000000 UTC,91796
2022-05-28 17:00:00.000000 UTC,166230
2022-05-28 18:00:00.000000 UTC,144285
2022-05-28 19:00:00.000000 UTC,91831
2022-05-28 20:00:00.000000 UTC,98807
2022-05-28 21:00:00.000000 UTC,119569
2022-05-28 22:00:00.000000 UTC,157863
2022-05-28 23:00:00.000000 UTC,171849
2022-05-29 00:00:00.000000 UTC,185867
2022-05-29 01:00:00.000000 UTC,191624
2022-05-29 02:00:00.000000 UTC,121715
2022-05-29 03:00:00.000000 UTC,115400
2022-05-29 04:00:00.000000 UTC,126642
2022-05-29 05:00:00.000000 UTC,105088
2022-05-29 06:00:00.000000 UTC,128466
2022-05-29 07:00:00.000000 UTC,121058
2022-05-29 08:00:00.000000 UTC,130010
2022-05-29 09:00:00.000000 UTC,135197
2022-05-29 10:00:00.000000 UTC,127292
2022-05-29 11:00:00.000000 UTC,98031
2022-05-29 12:00:00.000000 UTC,96340
2022-05-29 13:00:00.000000 UTC,119113
2022-05-29 14:00:00.000000 UTC,105861
2022-05-29 15:00:00.000000 UTC,82472
2022-05-29 16:00:00.000000 UTC,83280
2022-05-29 17:00:00.000000 UTC,103669
2022-05-29 18:00:00.000000 UTC,93552
2022-05-29 19:00:00.000000 UTC,105525
2022-05-29 20:00:00.000000 UTC,121269
2022-05-29 21:00:00.000000 UTC,93851
2022-05-29 22:00:00.000000 UTC,86502
2022-05-29 23:00:00.000000 UTC,105742
2022-05-30 00:00:00.000000 UTC,32
